CRN;title;courseNO;coursePrefix;timeEnd;timeStart;capacity;actual;credits;isHonors
21130;Independent Study;498;SWRK;12:00 am;12:00 am;0001;0001;0002;A
20010;Independent Study;499;SWRK;12:00 am;12:00 am;0001;0000;0003;A
20011;Independent Study;499;SWRK;12:00 am;12:00 am;0001;0001;0003;A
20012;Independent Study;499;SWRK;12:00 am;12:00 am;0001;0001;0003;A
20852;Independent Study;499;SWRK;12:00 am;12:00 am;0001;0001;0003;A
20853;Independent Study;499;SWRK;12:00 am;12:00 am;0001;0001;0003;A
26416;Ethics&the Soc Work Profession;503;SWRK;04:00 pm;09:00 am;0050;0031;0001;A
26416;Ethics&the Soc Work Profession;503;SWRK;09:00 pm;04:00 pm;0050;0031;0001;A
27414;Women and Aging;513;SWRK;08:10 pm;05:30 pm;0007;0001;0003;A
26595;Generalist SW Pract w/Families;515;SWRK;11:20 am;09:00 am;0020;0010;0002;A
23628;Generalist SW Pract w/Families;515;SWRK;07:20 pm;05:30 pm;0020;0010;0002;A
26596;SW Eval&Rsrch:Quan&Qual Mthds;533;SWRK;01:20 pm;11:30 am;0020;0011;0004;A
23883;SW Eval&Rsrch:Quan&Qual Mthds;533;SWRK;09:10 pm;07:35 pm;0020;0010;0004;A
26204;Human Trafficking:Implict SW;547;SWRK;08:10 pm;05:30 pm;0013;0005;0003;A
21399;Pract w/Gay,Lesbian,Bisexual;562;SWRK;08:10 pm;05:30 pm;0007;0006;0003;A
24132;Generalist SW Prac w/Communiti;565;SWRK;09:10 pm;07:20 pm;0025;0004;0002;A
26604;Generalist SW Prac w/Communiti;565;SWRK;12:50 pm;11:00 am;0025;0017;0002;A
26620;Motivational Interviewing;590;SWRK;01:00 pm;09:00 am;0013;0004;0001;A
26620;Motivational Interviewing;590;SWRK;05:00 pm;09:00 am;0013;0004;0001;A
26620;Motivational Interviewing;590;SWRK;01:00 pm;09:00 am;0013;0004;0001;A
26620;Motivational Interviewing;590;SWRK;01:00 pm;09:00 am;0013;0004;0001;A
26620;Motivational Interviewing;590;SWRK;05:00 pm;09:00 am;0013;0004;0001;A
26620;Motivational Interviewing;590;SWRK;01:00 pm;09:00 am;0013;0004;0001;A
26593;Aging throu Eyes of the Old;591;SWRK;03:00 pm;12:00 pm;0013;0010;0002;A
26593;Aging throu Eyes of the Old;591;SWRK;03:00 pm;12:00 pm;0013;0010;0002;A
26593;Aging throu Eyes of the Old;591;SWRK;03:00 pm;12:00 pm;0013;0010;0002;A
26593;Aging throu Eyes of the Old;591;SWRK;03:00 pm;12:00 pm;0013;0010;0002;A
26593;Aging throu Eyes of the Old;591;SWRK;03:00 pm;12:00 pm;0013;0010;0002;A
26593;Aging throu Eyes of the Old;591;SWRK;03:00 pm;12:00 pm;0013;0010;0002;A
26593;Aging throu Eyes of the Old;591;SWRK;03:00 pm;12:00 pm;0013;0010;0002;A
26593;Aging throu Eyes of the Old;591;SWRK;03:00 pm;12:00 pm;0013;0010;0002;A
26603;Generalist Field Experience I;595;SWRK;10:50 am;09:00 am;0015;0006;0004;A
25873;Generalist Field Experience I;595;SWRK;07:10 pm;05:30 pm;0015;0000;0004;A
21210;Independent Study;598;SWRK;12:00 am;12:00 am;0001;0001;0002;A
21211;Independent Study;598;SWRK;12:00 am;12:00 am;0001;0001;0002;A
21212;Independent Study;598;SWRK;12:00 am;12:00 am;0008;0004;0002;A
21247;Independent Study;599;SWRK;12:00 am;12:00 am;0001;0001;0003;A
24697;Policy Issues & Older People;620;SWRK;08:10 pm;05:30 pm;0025;0022;0003;A
24698;Working with Aging People;624;SWRK;08:10 pm;05:30 pm;0025;0022;0003;A
22615;Policies&Issues in Serv to Fam;640;SWRK;08:10 pm;05:30 pm;0025;0000;0003;A
26607;Policies&Issues in Serv to Fam;640;SWRK;11:40 am;09:00 am;0025;0006;0003;A
22616;Family Centered Practice;644;SWRK;08:10 pm;05:30 pm;0025;0000;0003;A
26608;Family Centered Practice;644;SWRK;03:10 pm;12:30 pm;0025;0006;0003;A
26615;Policy Iss in Hlth Care Settng;650;SWRK;12:00 am;12:00 am;0025;0025;0003;C
25641;Policy Iss in Hlth Care Settng;650;SWRK;08:10 pm;05:30 pm;0025;0012;0003;A
26826;Policy Iss in Hlth Care Settng;650;SWRK;03:10 pm;12:30 pm;0025;0006;0003;A
26616;Dynmcs&Prctc:Mntl Illness Svcs;652;SWRK;12:00 am;12:00 am;0025;0025;0003;C
26827;Dynmcs&Prctc:Mntl Illness Svcs;652;SWRK;11:40 am;09:00 am;0025;0007;0003;A
25640;Dynmcs&Prctc:Mntl Illness Svcs;652;SWRK;12:00 am;12:00 am;0025;0025;0003;C
26715;Dynmcs&Prctc:Mntl Illness Svcs;652;SWRK;12:00 am;12:00 am;0025;0025;0003;C
27507;Dynmcs&Prctc:Mntl Illness Svcs;652;SWRK;08:10 pm;05:30 pm;0025;0011;0003;A
22352;Crisis Intervention;661;SWRK;07:10 pm;05:30 pm;0025;0008;0002;A
26618;Grant Wrtng&Rsrce Development;662;SWRK;11:40 am;09:00 am;0020;0011;0003;A
27529;Complicated Grief&Trauma;668;SWRK;04:30 pm;09:00 am;0025;0001;0002;A
27529;Complicated Grief&Trauma;668;SWRK;04:30 pm;09:00 am;0025;0001;0002;A
27529;Complicated Grief&Trauma;668;SWRK;04:30 pm;09:00 am;0025;0001;0002;A
27529;Complicated Grief&Trauma;668;SWRK;04:30 pm;09:00 am;0025;0001;0002;A
26619;Social Wrk Services in Schools;670;SWRK;12:00 am;12:00 am;0025;0025;0003;C
27357;Social Wrk Services in Schools;670;SWRK;12:00 am;12:00 am;0025;0025;0003;C
27358;Social Wrk Services in Schools;670;SWRK;04:00 pm;09:00 am;0025;0011;0003;A
27358;Social Wrk Services in Schools;670;SWRK;04:00 pm;09:00 am;0025;0011;0003;A
27358;Social Wrk Services in Schools;670;SWRK;04:00 pm;09:00 am;0025;0011;0003;A
27358;Social Wrk Services in Schools;670;SWRK;04:00 pm;09:00 am;0025;0011;0003;A
27358;Social Wrk Services in Schools;670;SWRK;04:00 pm;09:00 am;0025;0011;0003;A
27358;Social Wrk Services in Schools;670;SWRK;04:00 pm;09:00 am;0025;0011;0003;A
26049;DSM fof SW:Stigma&Soc Justice;675;SWRK;07:10 pm;05:30 pm;0025;0012;0002;A
24134;Advanced Field Practice II;696;SWRK;08:10 pm;05:30 pm;0015;0001;0004;A
24134;Advanced Field Practice II;696;SWRK;08:10 pm;05:30 pm;0015;0001;0004;A
24134;Advanced Field Practice II;696;SWRK;08:10 pm;05:30 pm;0015;0001;0004;A
24134;Advanced Field Practice II;696;SWRK;08:10 pm;05:30 pm;0015;0001;0004;A
24134;Advanced Field Practice II;696;SWRK;08:10 pm;05:30 pm;0015;0001;0004;A
24134;Advanced Field Practice II;696;SWRK;08:10 pm;05:30 pm;0015;0001;0004;A
24134;Advanced Field Practice II;696;SWRK;08:10 pm;05:30 pm;0015;0001;0004;A
24135;Advanced Field Practice II;696;SWRK;08:10 pm;05:30 pm;0015;0006;0004;A
24135;Advanced Field Practice II;696;SWRK;08:10 pm;05:30 pm;0015;0006;0004;A
24135;Advanced Field Practice II;696;SWRK;08:10 pm;05:30 pm;0015;0006;0004;A
24135;Advanced Field Practice II;696;SWRK;08:10 pm;05:30 pm;0015;0006;0004;A
24135;Advanced Field Practice II;696;SWRK;08:10 pm;05:30 pm;0015;0006;0004;A
24135;Advanced Field Practice II;696;SWRK;08:10 pm;05:30 pm;0015;0006;0004;A
24135;Advanced Field Practice II;696;SWRK;08:10 pm;05:30 pm;0015;0006;0004;A
24136;Advanced Field Practice II;696;SWRK;08:10 pm;05:30 pm;0015;0004;0004;A
24136;Advanced Field Practice II;696;SWRK;08:10 pm;05:30 pm;0015;0004;0004;A
24136;Advanced Field Practice II;696;SWRK;08:10 pm;05:30 pm;0015;0004;0004;A
24136;Advanced Field Practice II;696;SWRK;08:10 pm;05:30 pm;0015;0004;0004;A
24136;Advanced Field Practice II;696;SWRK;08:10 pm;05:30 pm;0015;0004;0004;A
24136;Advanced Field Practice II;696;SWRK;08:10 pm;05:30 pm;0015;0004;0004;A
24136;Advanced Field Practice II;696;SWRK;08:10 pm;05:30 pm;0015;0004;0004;A
24137;Advanced Field Practice II;696;SWRK;08:10 pm;05:30 pm;0015;0003;0004;A
24137;Advanced Field Practice II;696;SWRK;08:10 pm;05:30 pm;0015;0003;0004;A
24137;Advanced Field Practice II;696;SWRK;08:10 pm;05:30 pm;0015;0003;0004;A
24137;Advanced Field Practice II;696;SWRK;08:10 pm;05:30 pm;0015;0003;0004;A
24137;Advanced Field Practice II;696;SWRK;08:10 pm;05:30 pm;0015;0003;0004;A
24137;Advanced Field Practice II;696;SWRK;08:10 pm;05:30 pm;0015;0003;0004;A
24137;Advanced Field Practice II;696;SWRK;08:10 pm;05:30 pm;0015;0003;0004;A
26617;Advanced Field Practice II;696;SWRK;12:00 am;12:00 am;0015;0015;0004;C
27415;Advanced Field Practice II;696;SWRK;11:40 am;09:00 am;0015;0002;0004;A
27415;Advanced Field Practice II;696;SWRK;11:40 am;09:00 am;0015;0002;0004;A
27415;Advanced Field Practice II;696;SWRK;11:40 am;09:00 am;0015;0002;0004;A
27415;Advanced Field Practice II;696;SWRK;11:40 am;09:00 am;0015;0002;0004;A
27415;Advanced Field Practice II;696;SWRK;11:40 am;09:00 am;0015;0002;0004;A
27415;Advanced Field Practice II;696;SWRK;11:40 am;09:00 am;0015;0002;0004;A
27415;Advanced Field Practice II;696;SWRK;11:40 am;09:00 am;0015;0002;0004;A
27416;Advanced Field Practice II;696;SWRK;11:40 am;09:00 am;0015;0004;0004;A
27416;Advanced Field Practice II;696;SWRK;11:40 am;09:00 am;0015;0004;0004;A
27416;Advanced Field Practice II;696;SWRK;11:40 am;09:00 am;0015;0004;0004;A
27416;Advanced Field Practice II;696;SWRK;11:40 am;09:00 am;0015;0004;0004;A
27416;Advanced Field Practice II;696;SWRK;11:40 am;09:00 am;0015;0004;0004;A
27416;Advanced Field Practice II;696;SWRK;11:40 am;09:00 am;0015;0004;0004;A
27416;Advanced Field Practice II;696;SWRK;11:40 am;09:00 am;0015;0004;0004;A
20013;Independent Study;697;SWRK;12:00 am;12:00 am;0001;0001;0001;A
20014;Independent Study;697;SWRK;12:00 am;12:00 am;0001;0001;0001;A
20015;Independent Study;697;SWRK;12:00 am;12:00 am;0001;0001;0001;A
20016;Independent Study;697;SWRK;12:00 am;12:00 am;0001;0001;0001;A
20017;Independent Study;697;SWRK;12:00 am;12:00 am;0001;0001;0001;A
20018;Independent Study;697;SWRK;12:00 am;12:00 am;0001;0001;0001;A
20019;Independent Study;697;SWRK;12:00 am;12:00 am;0001;0001;0001;A
20020;Independent Study;697;SWRK;12:00 am;12:00 am;0001;0001;0001;A
20857;Independent Study;697;SWRK;12:00 am;12:00 am;0001;0001;0001;A
20858;Independent Study;697;SWRK;12:00 am;12:00 am;0001;0001;0001;A
20860;Independent Study;697;SWRK;12:00 am;12:00 am;0001;0001;0001;A
20021;Independent Study;698;SWRK;12:00 am;12:00 am;0001;0001;0002;A
20022;Independent Study;698;SWRK;12:00 am;12:00 am;0001;0001;0002;A
20023;Independent Study;698;SWRK;12:00 am;12:00 am;0001;0001;0002;A
20024;Independent Study;698;SWRK;12:00 am;12:00 am;0001;0001;0002;A
20025;Independent Study;698;SWRK;12:00 am;12:00 am;0001;0001;0002;A
20026;Independent Study;698;SWRK;12:00 am;12:00 am;0001;0001;0002;A
20027;Independent Study;699;SWRK;12:00 am;12:00 am;0001;0001;0003;A
20028;Independent Study;699;SWRK;12:00 am;12:00 am;0001;0001;0003;A
21474;Independent Study;699;SWRK;12:00 am;12:00 am;0001;0001;0003;A
26681;Understanding Technology;150;COT;12:00 am;12:00 am;0024;0021;0003;A
26682;Global Technologies;170L1;COT;12:00 am;12:00 am;0024;0009;0003;A
26683;Global Technologies;170L1;COT;12:00 am;12:00 am;0024;0023;0003;A
26684;Solving Quantitve Prblms Tchgy;224;COT;12:00 am;12:00 am;0024;0017;0003;A
26823;Pre-professional Internship;285L4;COT;12:00 am;12:00 am;0005;0005;0001;A
26824;Pre-professional Internship;286L4;COT;12:00 am;12:00 am;0005;0005;0002;A
26825;Pre-professional Internship;287L4;COT;12:00 am;12:00 am;0005;0005;0003;A
24805;Research&Writing:Tech Car Pers;300W;COT;12:00 am;12:00 am;0024;0000;0003;A
26685;Research&Writing:Tech Car Pers;300W;COT;12:00 am;12:00 am;0024;0007;0003;A
26686;Research&Writing:Tech Car Pers;300W;COT;12:00 am;12:00 am;0024;0023;0003;A
27077;Technology Innovation&Transfer;705;COT;12:00 am;12:00 am;0000;0000;0003;C
27592;Technology Innovation&Transfer;705;COT;08:40 pm;05:30 pm;0020;0018;0003;A
23381;Intro Resrch Desgn&Appld Stats;710;COT;12:00 am;12:00 am;0000;0000;0003;C
26103;Continuous Enrollment;767;COT;12:00 am;12:00 am;0005;0005;0001;A
26141;Continuous Enrollment;767;COT;12:00 am;12:00 am;0005;0005;0001;A
22351;Continuous Enrollment;767;COT;12:00 am;12:00 am;0005;0005;0001;A
22837;Continuous Enrollment;767;COT;12:00 am;12:00 am;0005;0005;0001;A
23091;Continuous Enrollment;767;COT;12:00 am;12:00 am;0005;0005;0001;A
23100;Continuous Enrollment;767;COT;12:00 am;12:00 am;0005;0005;0001;A
23107;Continuous Enrollment;767;COT;12:00 am;12:00 am;0002;0002;0001;A
23131;Continuous Enrollment;767;COT;12:00 am;12:00 am;0008;0008;0001;A
23176;Continuous Enrollment;767;COT;12:00 am;12:00 am;0004;0004;0001;A
26055;Continuous Enrollment;767;COT;12:00 am;12:00 am;0005;0005;0001;A
26057;Continuous Enrollment;767;COT;12:00 am;12:00 am;0005;0005;0001;A
26063;Continuous Enrollment;767;COT;12:00 am;12:00 am;0005;0005;0001;A
23639;Research Design Capstone;795;COT;12:00 am;12:00 am;0000;0000;0003;C
27639;Research Design Capstone;795;COT;08:40 pm;05:30 pm;0015;0011;0003;A
21549;Candidacy Seminar;894;COT;12:00 am;12:00 am;0002;0002;0002;A
21629;Candidacy Seminar;894;COT;12:00 am;12:00 am;0001;0001;0002;A
21636;Candidacy Seminar;894;COT;12:00 am;12:00 am;0002;0002;0002;A
21650;Candidacy Seminar;894;COT;12:00 am;12:00 am;0001;0001;0002;A
21661;Candidacy Seminar;894;COT;12:00 am;12:00 am;0003;0003;0002;A
21674;Candidacy Seminar;894;COT;12:00 am;12:00 am;0002;0002;0002;A
23099;Candidacy Seminar;894;COT;12:00 am;12:00 am;0001;0001;0002;A
23138;Candidacy Seminar;894;COT;12:00 am;12:00 am;0002;0002;0002;A
23151;Candidacy Seminar;894;COT;12:00 am;12:00 am;0001;0001;0002;A
21241;Dissertation Research;896;COT;12:00 am;12:00 am;0001;0001;0001;A
21244;Dissertation Research;896;COT;12:00 am;12:00 am;0002;0002;0001;A
21435;Dissertation Research;896;COT;12:00 am;12:00 am;0003;0003;0001;A
21440;Dissertation Research;896;COT;12:00 am;12:00 am;0005;0005;0001;A
24008;Dissertation Research;896;COT;12:00 am;12:00 am;0001;0001;0001;A
24028;Dissertation Research;896;COT;12:00 am;12:00 am;0001;0001;0001;A
24069;Dissertation Research;897;COT;12:00 am;12:00 am;0005;0005;0002;A
21235;Dissertation Research;897;COT;12:00 am;12:00 am;0001;0001;0002;A
21434;Dissertation Research;897;COT;12:00 am;12:00 am;0003;0003;0002;A
21436;Dissertation Research;897;COT;12:00 am;12:00 am;0001;0001;0002;A
21437;Dissertation Research;897;COT;12:00 am;12:00 am;0005;0005;0002;A
21446;Dissertation Research;897;COT;12:00 am;12:00 am;0001;0001;0002;A
21460;Dissertation Research;897;COT;12:00 am;12:00 am;0001;0001;0002;A
21236;Dissertation Research;898;COT;12:00 am;12:00 am;0005;0005;0004;A
21242;Dissertation Research;898;COT;12:00 am;12:00 am;0002;0002;0004;A
21243;Dissertation Research;898;COT;12:00 am;12:00 am;0001;0001;0004;A
21453;Dissertation Research;898;COT;12:00 am;12:00 am;0002;0002;0004;A
23496;Dissertation Research;898;COT;12:00 am;12:00 am;0001;0001;0004;A
23506;Dissertation Research;898;COT;12:00 am;12:00 am;0002;0002;0004;A
24013;Dissertation Research;898;COT;12:00 am;12:00 am;0001;0001;0004;A
24026;Dissertation Research;898;COT;12:00 am;12:00 am;0001;0001;0004;A
24035;Dissertation Research;898;COT;12:00 am;12:00 am;0002;0002;0004;A
21415;Dissertation Research;899;COT;12:00 am;12:00 am;0005;0005;0008;A
22190;Dissertation Research;899;COT;12:00 am;12:00 am;0005;0005;0008;A
27687;Plan&Decsn Making-Public Safty;380;HSEM;12:00 am;12:00 am;0020;0020;0003;A
27688;Amin of Public Safety Agencies;412;HSEM;12:00 am;12:00 am;0020;0020;0003;A
27689;Human Res Mgmt Publ Safe Agenc;438;HSEM;12:00 am;12:00 am;0020;0020;0003;A
27690;Mang Critical Incid Home Secur;439;HSEM;12:00 am;12:00 am;0020;0020;0003;A
27691;Mgmt/Leadership Publ Safety;453;HSEM;12:00 am;12:00 am;0020;0020;0003;A
27692;Managing Tech Publ Safety Agen;454;HSEM;12:00 am;12:00 am;0020;0020;0003;A
27693;Mgmt/Ldrship for Homeland Sec;525;SSC;12:00 am;12:00 am;0020;0019;0002;A
27694;Adminstr Public Safety Agency;530;SSC;12:00 am;12:00 am;0020;0018;0002;A
27695;Plng&Decs Making for Home/Sec;535;SSC;12:00 am;12:00 am;0020;0019;0002;A
27696;Hum Res Mgmt Publ Saf Agencies;540;SSC;12:00 am;12:00 am;0020;0019;0002;A
27697;Mang Critical Inciden Home/Sec;545;SSC;12:00 am;12:00 am;0020;0019;0002;A
27698;Mang Tech Public Safety Enviro;550;SSC;12:00 am;12:00 am;0020;0019;0002;A
27283;Engineering Software Devlpmnt;528;CAE;12:00 am;12:00 am;0018;0014;0003;A
27284;Computer-Aided Manufacturing;651;CAE;08:20 pm;05:30 pm;0018;0016;0003;A
27285;CAE Capstone;676;CAE;08:20 pm;05:30 pm;0018;0018;0003;A
20963;Independent Study;697;CAE;12:00 am;12:00 am;0005;0005;0001;A
20964;Independent Study;697;CAE;12:00 am;12:00 am;0005;0005;0001;A
22167;Independent Study;698;CAE;12:00 am;12:00 am;0005;0005;0002;A
20965;Independent Study;698;CAE;12:00 am;12:00 am;0005;0005;0002;A
20966;Independent Study;699;CAE;12:00 am;12:00 am;0005;0005;0003;A
20967;Independent Study;699;CAE;12:00 am;12:00 am;0005;0005;0003;A
22694;Intro to Computing in Eng Tech;151;CET;04:45 pm;03:30 pm;0024;0017;0003;A
23040;Intro to Computing in Eng Tech;151;CET;10:45 am;09:30 am;0024;0015;0003;A
25846;Intro to Computing in Eng Tech;151;CET;12:15 pm;11:00 am;0024;0009;0003;A
23389;Computer Hardware&Software;215;CET;12:15 pm;09:30 am;0020;0014;0003;A
23390;Computer Hardware&Software;215;CET;03:40 pm;01:00 pm;0020;0017;0003;A
25085;Engineering Programming;252;CET;05:20 pm;01:30 pm;0020;0011;0004;A
23387;Computer Embeded Systems;364;CET;08:20 pm;05:30 pm;0020;0015;0003;A
26087;Co-op Computr Engineering Tech;387L4;CET;12:00 am;12:00 am;0005;0005;0003;A
25062;Control Fundmntls&Engin Info;426;CET;08:20 pm;05:30 pm;0020;0017;0003;A
21467;Co-op Ed in Comp Engineer Tech;487;CET;12:00 am;12:00 am;0005;0005;0003;A
21515;Co-op Ed in Comp Engineer Tech;487;CET;12:00 am;12:00 am;0005;0005;0003;A
23751;Comptr Engnrng Tech Capstone;491;CET;05:20 pm;02:30 pm;0020;0018;0003;A
23965;Independent Study;497;CET;12:00 am;12:00 am;0010;0010;0001;A
23966;Independent Study;498;CET;12:00 am;12:00 am;0010;0010;0002;A
23967;Independent Study;499;CET;12:00 am;12:00 am;0010;0010;0003;A
27243;Princples Electrical Circuits;120;ELEC;02:00 pm;10:30 am;0025;0021;0003;A
23748;Circuit Analysis I;200;ELEC;10:00 am;08:30 am;0020;0009;0003;A
23748;Circuit Analysis I;200;ELEC;10:30 am;08:30 am;0020;0009;0003;A
25232;Circuit Analysis I;200;ELEC;02:00 pm;12:30 pm;0020;0010;0003;A
25232;Circuit Analysis I;200;ELEC;02:30 pm;12:30 pm;0020;0010;0003;A
23462;Circuit Analysis II;210;ELEC;05:20 pm;02:00 pm;0020;0005;0003;A
25071;Digital Circuit Analysis I;214;ELEC;12:00 pm;10:30 am;0020;0010;0003;A
25071;Digital Circuit Analysis I;214;ELEC;12:30 pm;10:30 am;0020;0010;0003;A
21051;Motors and Controls;218;ELEC;07:30 pm;05:30 pm;0020;0009;0003;A
21051;Motors and Controls;218;ELEC;07:00 pm;05:30 pm;0020;0009;0003;A
23068;Motors and Controls;218;ELEC;10:00 am;08:30 am;0020;0010;0003;A
23068;Motors and Controls;218;ELEC;10:30 am;08:30 am;0020;0010;0003;A
20953;Analog Circuit Analysis II;310;ELEC;05:20 pm;02:00 pm;0020;0016;0003;A
25980;Co-op Educ in Electrn Technlgy;387L4;ELEC;12:00 am;12:00 am;0005;0005;0003;A
26083;Co-op Educ in Electrn Technlgy;387L4;ELEC;12:00 am;12:00 am;0005;0005;0003;A
23285;Advanced Microprocessors;420;ELEC;05:20 pm;02:00 pm;0020;0011;0003;A
23286;Control Systems Engineering;426;ELEC;08:00 pm;05:30 pm;0020;0014;0003;A
21164;Electronic Design Project;450;ELEC;08:20 pm;05:30 pm;0020;0012;0003;A
21064;Independent Study;497;ELEC;12:00 am;12:00 am;0005;0005;0001;A
20119;Independent Study;497;ELEC;12:00 am;12:00 am;0005;0005;0001;A
21065;Independent Study;498;ELEC;12:00 am;12:00 am;0005;0005;0002;A
20120;Independent Study;498;ELEC;12:00 am;12:00 am;0005;0005;0002;A
21066;Independent Study;499;ELEC;12:00 am;12:00 am;0005;0005;0003;A
20122;Independent Study;499;ELEC;12:00 am;12:00 am;0005;0005;0003;A
27288;Managing Enginrng & Technology;505;EM;12:00 am;12:00 am;0015;0010;0003;A
27548;Managing Enginrng & Technology;505;EM;08:20 pm;05:30 pm;0020;0019;0003;A
27289;Engineering Project Management;509;EM;12:00 am;12:00 am;0020;0018;0003;A
27290;Applied Engineering Proj Mngmt;519;EM;12:00 am;12:00 am;0020;0015;0003;A
23658;Engine Value&Econ Analysis;520;EM;08:20 pm;05:30 pm;0022;0020;0003;A
27291;Engine Value&Econ Analysis;520;EM;12:00 am;12:00 am;0020;0015;0003;A
25072;Engineering Mgmt Analysis;531;EM;06:30 pm;05:30 pm;0022;0019;0003;A
27292;Patents and Engineering Law;570;EM;12:00 am;12:00 am;0020;0016;0003;A
22543;Independent Study;597;EM;12:00 am;12:00 am;0005;0005;0001;A
22544;Independent Study;598;EM;12:00 am;12:00 am;0005;0005;0002;A
22405;Independent Study;599;EM;12:00 am;12:00 am;0005;0005;0003;A
27281;Professional Proj Management;609;EM;08:20 pm;05:30 pm;0020;0018;0003;A
27282;Integrated Product&Process Dsg;620;EM;08:20 pm;05:30 pm;0015;0014;0003;A
27293;Integrated Product&Process Dsg;620;EM;12:00 am;12:00 am;0022;0019;0003;A
27294;Advanced Lean Systems;659;EM;12:00 am;12:00 am;0022;0020;0003;A
27295;Design: Manufacture & Assembly;670;EM;12:00 am;12:00 am;0022;0016;0003;A
21893;Development Project/Thesis;690;EM;12:00 am;12:00 am;0005;0005;0001;A
22249;Development Project/Thesis;691;EM;12:00 am;12:00 am;0005;0005;0002;A
22250;Development Project/Thesis;692;EM;12:00 am;12:00 am;0005;0005;0003;A
27296;Ldrshp&Ethics;695;EM;12:00 am;04/25/2017;WW5;0005;0015;A
21618;Independent Study;697;EM;12:00 am;12:00 am;0005;0005;0001;A
21619;Independent Study;698;EM;12:00 am;12:00 am;0005;0005;0002;A
21620;Independent Study;699;EM;12:00 am;12:00 am;0005;0005;0003;A
22554;Intro Engineering Technology;100;ET;01:45 pm;11:00 am;0020;0015;0003;A
25304;Intro Engineering Technology;100;ET;04:45 pm;02:00 pm;0020;0015;0003;A
25815;Intro Engineering Technology;100;ET;04:50 pm;02:00 pm;0020;0013;0003;A
27297;Intro Engineering Technology;100;ET;01:45 pm;11:00 am;0020;0016;0003;A
26155;ET Computing;497;ET;12:00 am;12:00 am;0005;0005;0001;A
27398;Applied Dynamics Principles;312;MET;04:45 pm;03:30 pm;0025;0001;0003;A
20978;Applied Mechanics of Materials;313;MET;03:15 pm;02:00 pm;0025;0002;0003;A
21450;Fluid Mechanics;319;MET;01:45 pm;12:30 pm;0036;0013;0003;A
25305;Fluid Mechanics;319;MET;11:45 am;10:00 am;0010;0000;0000;A
25306;Fluid Mechanics;319;MET;01:45 pm;12:00 pm;0010;0004;0000;A
25307;Fluid Mechanics;319;MET;11:45 am;10:00 am;0010;0003;0000;A
27545;Dynamics;379;MET;04:45 pm;03:30 pm;0025;0016;0003;A
27546;Mechanics of Materials;379;MET;03:15 pm;02:00 pm;0025;0016;0003;A
25087;Co-op Education in MET;387L4;MET;12:00 am;12:00 am;0005;0004;0003;A
20954;Mechanical/Machine Design;411;MET;04:45 pm;03:30 pm;0030;0011;0003;A
27275;Mechanical/Machine Design;411;MET;04:45 pm;03:30 pm;0025;0022;0003;A
21037;Senior Design Projects II;493;MET;03:15 pm;02:00 pm;0020;0000;0003;A
27276;Senior Design Projects II;493;MET;03:15 pm;02:00 pm;0020;0011;0003;A
23464;Independent Study;497;MET;12:00 am;12:00 am;0005;0005;0001;A
23783;Polymers&Coating Tech II;502;PC;06:40 pm;04:00 pm;0015;0015;0003;A
22695;Adv Polymers&Coatings Tech Lab;503;PC;03:00 pm;11:00 am;0015;0015;0003;A
25709;UV-Cure Coatings;540;PC;05:50 pm;04:00 pm;0020;0020;0002;A
25808;Advanced Coating Eval&Testing;570;PC;06:40 pm;04:00 pm;0015;0014;0003;A
27406;Surface Modification;617;PC;03:40 pm;01:00 pm;0010;0010;0002;A
27407;Enabling Technologies;682;PC;03:30 pm;11:00 am;0010;0010;0003;A
27408;Adv Topics in Polymers & Coat;684;PC;06:10 pm;03:30 pm;0010;0010;0003;A
21158;Thesis;690;PC;12:00 am;12:00 am;0005;0005;0001;A
21159;Thesis;690;PC;12:00 am;12:00 am;0005;0005;0001;A
21160;Thesis;690;PC;12:00 am;12:00 am;0005;0005;0001;A
21464;Thesis;691;PC;12:00 am;12:00 am;0005;0005;0002;A
21555;Thesis;691;PC;12:00 am;12:00 am;0005;0005;0002;A
21556;Thesis;691;PC;12:00 am;12:00 am;0005;0005;0002;A
21259;Thesis;692;PC;12:00 am;12:00 am;0005;0005;0003;A
21260;Thesis;692;PC;12:00 am;12:00 am;0005;0005;0003;A
23495;Thesis;692;PC;12:00 am;12:00 am;0005;0005;0003;A
